,id,created_at,tweet_clean,sentiment,sentiment_category
1105,717749079707484160,2016-04-06 16:21:30,""" will do , but my are just a conversation w the audience . No time to rehearse & ; don ' t want to read from a prompter .""",-0.3291,negative
1106,717746816503062528,2016-04-06 16:12:30,' we will ',0.0,neutral
1107,717738859379843073,2016-04-06 15:40:53,""" ' t sound right . Will check into it .""",0.0,neutral
1108,717612929214849024,2016-04-06 07:20:29,' We are working on enlarging the opening . Aperture will be big enough for almost anything .',0.0,neutral
1109,717488186939674624,2016-04-05 23:04:48,' Station : . ready for Dragon launch . 8 starting 3 : 30p / 7 : 30p . \ xe2 \ x80 \ xa6 ',0.3612,positive
1110,717488049848889345,2016-04-05 23:04:16,' Most telling is that the Propulsion switched from driving a 911 Turbo S to a Model X ',0.0,neutral
1111,717486314417827841,2016-04-05 22:57:22,' Model X review \ n,0.0,neutral
1112,717414130836058113,2016-04-05 18:10:32,' probably unwise ',0.0,neutral
1113,717039506965270529,2016-04-04 17:21:55,""" won ' t be a , but we should be able to increase the opening width and height """,0.6486,positive
1114,717027400979058690,2016-04-04 16:33:48,' yes ',0.4019,positive
1115,717018087409606656,2016-04-04 15:56:48,' yes ',0.4019,positive
1116,716786814606905345,2016-04-04 00:37:48,' yes ',0.4019,positive
1117,716786765290340352,2016-04-04 00:37:36,' yes ',0.4019,positive
1118,716780724255260673,2016-04-04 00:13:36,' good ',0.4404,positive
1119,716780425939521538,2016-04-04 00:12:25,"' off from impromptu Twitter AMA . Thanks for the . , we really will have more cow .'",0.4404,positive
1120,716778890744598528,2016-04-04 00:06:19,' Coming soon for all . Just an update .',0.0,neutral
1121,716769426675220481,2016-04-03 23:28:42,"' yes , coming this year '",0.4019,positive
1122,716752643595583490,2016-04-03 22:22:01,' Air suspension dynamically ride height ',0.3612,positive
1123,716751456574025728,2016-04-03 22:17:18,' you can do that now with S and X . Will be same for 3 .',0.0,neutral
1124,716751300063531008,2016-04-03 22:16:41,' correct ',0.0,neutral
1125,716751152906440705,2016-04-03 22:16:06,' hopefully 0 . 21 ',0.4019,positive
1126,716750603813318660,2016-04-03 22:13:55,""" what ' s the link to that ?""",0.0,neutral
1127,716750313471025152,2016-04-03 22:12:45,"' No , but we will need to build a factory in to serve long - term regional demand as capacity .'",-0.3291,negative
1128,716749717795946496,2016-04-03 22:10:23,' no problem ',-0.5994,negative
1129,716749159324377089,2016-04-03 22:08:10,' Will cover whole country hopefully this year ',0.4019,positive
1130,716748255242100736,2016-04-03 22:04:35,"' yes , but production AWD will be a lot faster '",0.2144,positive
1131,716747844175142912,2016-04-03 22:02:57,' less ',0.0,neutral
1132,716747672477151232,2016-04-03 22:02:16,' torque is between front & ; rear every ~. 01 . Traction control is way better than a normal AWD . Digital .',0.4404,positive
1133,716745898202685441,2016-04-03 21:55:13,"' And , of course , it will have more .'",0.0,neutral
1134,716745282394976257,2016-04-03 21:52:46,"' Model 3 will be , with dual motor AWD optional . Even will have great traction on ice due to fast torque response of .'",0.6249,positive
1135,716743909750218752,2016-04-03 21:47:19,' yes ',0.4019,positive
1136,716743848580497409,2016-04-03 21:47:04,' and service will cover all of later this year ',0.0,neutral
1137,716743321624903680,2016-04-03 21:44:58,' definitely ',0.4019,positive
1138,716742777468555264,2016-04-03 21:42:49,' should be this year ',0.0,neutral
1139,716731407310196736,2016-04-03 20:57:38,' Only way to get enough rear passenger headroom was to move the rear roof cross - car support beam . A bike will still fit no problem .',0.0772,positive
1140,716730641585340416,2016-04-03 20:54:35,""" that ' s not the real steering system """,0.0,neutral
1141,716730009394647040,2016-04-03 20:52:05,' yes . Will easily fit two child . Three if you buy slim .',0.765,positive
1142,716729841362407424,2016-04-03 20:51:25,' Some underway ',0.0,neutral
1143,716729420078133248,2016-04-03 20:49:44,' Wait until you see the real steering and system for the 3 . It like a spaceship .',0.3612,positive
1144,716715017781915648,2016-04-03 19:52:30,""" Won ' t happen . Reason initial are close to factory is to have rapid turnaround on early .""",0.5719,positive
1145,716714416801099782,2016-04-03 19:50:07,' Edge and contour refinement are ongoing . Even . 1mm .',0.0,neutral
1146,716713492389044224,2016-04-03 19:46:27,' They can . Will be great for road and ',0.6249,positive
1147,716713294128500737,2016-04-03 19:45:39,' It will make sense after part 2 of the Model 3 unveil ',0.0,neutral
1148,716713023960784897,2016-04-03 19:44:35,"' A Model 3 order you priority in your geography , so , even tho total count is high , early will make a big difference locally .'",0.0,neutral
1149,716710938406047744,2016-04-03 19:36:18,"' In general , product , and are always welcome '",0.4588,positive
1150,716709914911989760,2016-04-03 19:32:14,' We always try to maximize customer happiness even if that a revenue shortfall in a quarter . Loyalty loyalty .',0.891,positive
1151,716708661024804866,2016-04-03 19:27:15,' There will be an optional tow hitch .',0.0,neutral
1152,716704636896284673,2016-04-03 19:11:15,' Our production ramp plan should enable large of non X / S to receive the credit .',0.3818,positive
1153,716701798002610176,2016-04-03 18:59:58,' Matte black was surprisingly popular . Probably sense to bring it to production .',0.6124,positive
1154,716700979379372032,2016-04-03 18:56:43,"' cool , thanks !'",0.6696,positive
1155,716696932073152512,2016-04-03 18:40:38,"' Yes , if the trend , before '",0.4019,positive
1156,716693951260938241,2016-04-03 18:28:48,' 276k Model 3 by end of Sat ',0.0,neutral
1157,716510703000100865,2016-04-03 06:20:38,' Model 3 design,0.0,neutral
1158,716356456593756160,2016-04-02 20:07:43,"' We are working on an exact date , but will be in before 3 production .'",0.0,neutral
1159,716356220156686336,2016-04-02 20:06:46,' They will . We spent a lot of time on those .',0.0,neutral
1160,716347450148040704,2016-04-02 19:31:55,"' Roadster , S and X are the who got us here and are paying for 3 . They deserve a lot of credit .'",0.3818,positive
1161,716347036786757632,2016-04-02 19:30:17,"' we will send something to everyone who ordered , but an extra gift for those who stood in some crazy long '",0.1901,positive
1162,716346618035830784,2016-04-02 19:28:37,""" yes , within a region . Can ' t deliver to all simultaneously . Too much complexity .""",0.4019,positive
1163,716346279391944704,2016-04-02 19:27:16,' and a few other ',0.0,neutral
1164,716345597712670720,2016-04-02 19:24:34,"' Token of appreciation for those who lined up coming via mail . Thought maybe 20 - 30 people per store would line up , not 800 . on order .'",0.5106,positive
1165,716344348107878401,2016-04-02 19:19:36,' Maybe 1 / 4 to 1 / 2 of what . No one at thought it would be this high before part 2 of the unveil .',-0.296,negative
1166,716343274730991616,2016-04-02 19:15:20,"' Will give an update tonight for the 3 day total , then last one on Wed for the full week . All on the ramp .'",0.0,neutral
1167,716341849409998849,2016-04-02 19:09:40,' 253k as of 7am this morning ',0.0,neutral
1168,716155418800730113,2016-04-02 06:48:52,' thanks !',0.4926,positive
1169,716089404985487361,2016-04-02 02:26:33,' Now 232k ',0.0,neutral
1170,715999819437850624,2016-04-01 20:30:34,' of course :)',0.0,neutral
1171,715975692228243460,2016-04-01 18:54:41,"' is designed to self - power via solar ( primarily ), wind & ; geo , its own to store electricity at night .'",0.0,neutral
1172,715974749982220288,2016-04-01 18:50:57,' on the for the future ',0.0,neutral
1173,715972980556193792,2016-04-01 18:43:55,' should be within a week or two ',0.0,neutral
1174,715971547475886083,2016-04-01 18:38:13,"' Hi , thanks for your faith in . I hope you have a great experience with the car .'",0.9136,positive
1175,715970424698494978,2016-04-01 18:33:45,""" : ' s Model 3 already 198 , 000 ... and it totally up to the",0.0,neutral
1176,715955186175459332,2016-04-01 17:33:12,' Definitely going to need to rethink production ...',0.4019,positive
1177,715952781895426048,2016-04-01 17:23:39,"' Thought it would slow way down today , but Model 3 order count is now at 198k . Recommend soon , as the wait time is growing rapidly .'",0.6486,positive
1178,715934657720639488,2016-04-01 16:11:38,"' Model 3 at 180 , 000 in 24 . Selling price w option mix prob $ 42k , so ~$ 7 . 5B in a day . Future of electric looking bright !'",0.4926,positive
1179,715776577485807621,2016-04-01 05:43:29,' Will include - wide Supercharger network ',0.0,neutral
1180,715774770013409281,2016-04-01 05:36:18,' sure !',0.3802,positive
1181,715774390802194432,2016-04-01 05:34:47,' Coming in the mail ',0.0,neutral
1182,715766837590499328,2016-04-01 05:04:47,' Hardware in all . Autopilot safety standard . Convenience optional ( like S and X ).',0.6486,positive
1183,715765978328612870,2016-04-01 05:01:22,' Just order the option package !',0.0,neutral
1184,715765746429784064,2016-04-01 05:00:26,""" Thanks for tuning in to the Model 3 unveil Part 1 ! Part 2 is super next level , but that ' s for later \ xe2 \ x80 \ xa6 """,0.5707,positive
1185,715764167563677697,2016-04-01 04:54:10,' : Meet Model 3 \ xe2 \ x80 \ x93 Make your reservation at Model3 \ n,0.0,neutral
1186,715723459888685056,2016-04-01 02:12:24,' : line EVER Model3 \ n,0.0,neutral
1187,715679848828575744,2016-03-31 23:19:07,"' yes , will cover whole country '",0.4019,positive
1188,715677526459199488,2016-03-31 23:09:53,' yes ',0.4019,positive
1189,715677488228098048,2016-03-31 23:09:44,' sure is ',0.3182,positive
1190,715656818756726784,2016-03-31 21:47:36,' X and S will also be available ',0.0,neutral
1191,715647321019551744,2016-03-31 21:09:52,"' several more to Model 3 order page tonight . Check for , but will include , Brazil , SA , , , Sing & ; .'",0.0,neutral
1192,715640777578143744,2016-03-31 20:43:51,"' Model 3 , whether in store or , are limited to two per person '",-0.2263,negative
1193,715637755598901248,2016-03-31 20:31:51,' at will now open at 7 : 30pm Pacific to ensure no server overload . Presentation still at 8 : 30 .',-0.2732,negative
1194,715574515405692929,2016-03-31 16:20:33,' From almost anywhere ',0.0,neutral
1195,715570155921616896,2016-03-31 16:03:14,' Coming soon !',0.0,neutral
1196,715566236822671360,2016-03-31 15:47:40,""" Incredibly inspired by the interest in Model 3 . You won ' t be disappointed . Also , small token of appreciation coming for those who lined up .""",0.8858,positive
1197,715433418260029440,2016-03-31 06:59:53,' Model 3 unveil will be live at 8 : 30pm time at,0.0,neutral
1198,715309739752747009,2016-03-30 22:48:26,"' You will see the car very clearly , but some important will be added and some will evolve .'",0.4933,positive
1199,715307847890903041,2016-03-30 22:40:55,"' Tomorrow is Part 1 of the Model 3 unveil . Part 2 , which to another level , will be closer to production .'",0.0,neutral
1200,715303533659041792,2016-03-30 22:23:46,' Model 3 order day starting in,0.0,neutral
1201,715220713326530561,2016-03-30 16:54:40,' You can now buy cruise ship for the Arctic passage . Seeing is believing .,0.0,neutral
1202,715219872204992512,2016-03-30 16:51:20,' Great article by . Important to note temp record . Too much attention on temp . most,0.7096,positive
1203,714963420316049411,2016-03-29 23:52:17,' like we may need to increase production for the Model 3,0.5859,positive
1204,713142197005234176,2016-03-24 23:15:23,"' : "" Model X is the we \ xe2 \ x80 \ x99ve ever tested . Period .""",0.0,neutral
1205,711603839443423232,2016-03-20 17:22:30,' charger map,0.0,neutral
1206,711258598551240704,2016-03-19 18:30:39,' being fixed ',0.0,neutral
1207,710891290548785152,2016-03-18 18:11:06,' : Destination Charging in will soon outnumber gas,0.0,neutral
1208,710657482322915328,2016-03-18 02:42:01,' sure ',0.3182,positive
1209,710625418856964096,2016-03-18 00:34:37,"' Turn off . Air rear . Snap in shade also avail from service , but I just tint the rear window .'",0.0,neutral
1210,707830670148567040,2016-03-10 07:29:17,' : Las really don \ xe2 \ x80 \ x99t want the strip to go solar,0.0772,positive
1211,707636460212490240,2016-03-09 18:37:34,' no ',-0.296,negative
1212,707632249340952577,2016-03-09 18:20:50,""" The meeting ' t secret and I was only there for a few to talk about and sustainable energy . Nothing to do with Trump .""",0.2732,positive
1213,707619151401988096,2016-03-09 17:28:47,' : I . at World Forum and never came up . his for \ xe2 \ x80 \ xa6 ',0.0,neutral
1214,707611375191744512,2016-03-09 16:57:53,' to ! Many in the field thought AI was 10 away from this .,0.0,neutral
1215,706891731430584322,2016-03-07 17:18:16,' : The northern hemisphere gone 2 \ xc2 \ xb0C above - industrial for the first time :/\ xe2 \ x80 \ xa6 ',0.0,neutral
1216,706612070041591808,2016-03-06 22:47:00,""" & ; is same or better than other . Big is that we don ' t , retail or service .""",0.4404,positive
1217,706610504161107968,2016-03-06 22:40:47,"' and rated most meaningful work in high tech . Also , most stressful , but that goes with the territory .",-0.128,negative
1218,706185709481119745,2016-03-05 18:32:48,""" ' t done at my request . Good hacking is a gift .""",0.7003,positive
1219,705917924972736512,2016-03-05 00:48:43,""" Rocket landed hard on the . ' t expect this one to work ( v hot ), but next flight a good chance .""",0.7311,positive
1220,705910704792973313,2016-03-05 00:20:01,"' Target altitude of 40 , 600 . Thanks for riding on Falcon 9 ! Looking forward to future .'",0.4926,positive
1221,705687267684159488,2016-03-04 09:32:10,' We spoke today and he said he would investigate the situation .',0.0,neutral
